Name;Number_of_columns_X;Number_of_columns_Y;Column_spacing_minimum_(mm);Beam_span_maximum_(mm);Y_label
Structure_4_146_4;6;6;1000;7000;0.653391
Structure_5_146_4;7;6;1000;7000;0.61632
Structure_6_146_4;8;6;1000;7000;0.581389
Structure_7_146_4;9;6;1000;7000;0.546729
Structure_3_147_4;5;6;1000;7000;0.708436
Structure_4_147_4;6;6;1000;4000;0.752351
Structure_5_147_4;7;6;1000;4000;0.7147
Structure_6_147_4;8;6;1000;4000;0.679797
Structure_7_147_4;9;6;1000;4000;0.642773
Structure_3_148_4;5;6;1000;7000;0.670876
Structure_4_148_4;6;6;1000;6000;0.715533
Structure_5_148_4;7;6;1000;6000;0.694755
Structure_6_148_4;8;6;1000;5000;0.698488
Structure_7_148_4;9;6;1000;4000;0.640807
Structure_3_149_4;5;6;1000;9000;0.309566
Structure_4_149_4;6;6;1000;7000;0.638437
Structure_5_149_4;7;6;1000;7000;0.616992
Structure_6_149_4;8;6;1000;6000;0.642088
Structure_7_149_4;9;6;1000;6000;0.605101
Structure_3_150_4;5;6;1000;7000;0.649286
Structure_4_150_4;6;6;1000;7000;0.607023
Structure_5_150_4;7;6;1000;7000;0.644206
Structure_6_150_4;8;6;1000;7000;0.609809
Structure_7_150_4;9;6;1000;7000;0.571579
Structure_3_151_4;5;6;1000;7000;0.611538
Structure_4_151_4;6;6;1000;7000;0.575303
Structure_5_151_4;7;6;1000;7000;0.640003
Structure_6_151_4;8;6;1000;7000;0.606729
Structure_7_151_4;9;6;1000;7000;0.571838
Structure_3_152_4;5;6;1000;7000;0.588339
Structure_4_152_4;6;6;1000;7000;0.65345
Structure_5_152_4;7;6;1000;7000;0.616602
Structure_6_152_4;8;6;1000;7000;0.582878
Structure_7_152_4;9;6;1000;7000;0.545636
Structure_3_153_4;5;6;1000;7000;0.684079
Structure_4_153_4;6;6;1000;7000;0.653202
Structure_5_153_4;7;6;1000;7000;0.630755
Structure_6_153_4;8;6;1000;6000;0.658514
Structure_7_153_4;9;6;1000;6000;0.637118
Structure_3_154_4;5;6;1000;7000;0.652821
Structure_4_154_4;6;6;1000;7000;0.6411
Structure_5_154_4;7;6;1000;7000;0.604068
Structure_6_154_4;8;6;1000;7000;0.576326
Structure_7_154_4;9;6;1000;7000;0.552202
Structure_3_155_4;5;6;1000;9000;0.277868
Structure_4_155_4;6;6;1000;5000;0.721716
Structure_5_155_4;7;6;1000;5000;0.699613
Structure_6_155_4;8;6;1000;5000;0.678665
Structure_7_155_4;9;6;1000;5000;0.657718
Structure_3_156_4;5;6;1000;7000;0.653851
Structure_4_156_4;6;6;1000;5000;0.732614
Structure_5_156_4;7;6;1000;5000;0.695623
Structure_6_156_4;8;6;1000;5000;0.66124
Structure_7_156_4;9;6;1000;5000;0.632822
Structure_3_157_4;5;6;1000;5000;0.752676
Structure_4_157_4;6;6;1000;5000;0.731685
Structure_5_157_4;7;6;1000;5000;0.710726
Structure_6_157_4;8;6;1000;4000;0.708645
Structure_7_157_4;9;6;1000;4000;0.687078
Structure_3_158_4;5;6;1000;7000;0.689446
Structure_4_158_4;6;6;1000;7000;0.668483
Structure_5_158_4;7;6;1000;5000;0.695042
Structure_6_158_4;8;6;1000;5000;0.65787
Structure_7_158_4;9;6;1000;5000;0.620397
Structure_3_159_4;5;6;1000;7000;0.721925
Structure_4_159_4;6;6;1000;7000;0.68781
Structure_5_159_4;7;6;1000;7000;0.650345
Structure_6_159_4;8;6;1000;7000;0.615131
Structure_7_159_4;9;6;1000;7000;0.578956
Structure_3_160_4;5;6;1000;6000;0.720209
Structure_4_160_4;6;6;1000;6000;0.698818
Structure_5_160_4;7;6;1000;6000;0.677938
Structure_6_160_4;8;6;1000;4000;0.683439
Structure_7_160_4;9;6;1000;4000;0.646537
Structure_3_161_4;5;6;1000;6000;0.723618
Structure_4_161_4;6;6;1000;6000;0.687315
Structure_5_161_4;7;6;1000;6000;0.652237
Structure_6_161_4;8;6;1000;6000;0.630418
Structure_7_161_4;9;6;1000;6000;0.593735
Structure_3_162_4;5;6;1000;10000;0.259441
Structure_4_162_4;6;6;1000;7000;0.673924
Structure_5_162_4;7;6;1000;5000;0.690635
Structure_6_162_4;8;6;1000;5000;0.653523
Structure_7_162_4;9;6;1000;5000;0.637688
Structure_3_163_4;5;6;1000;8000;0.31877
Structure_4_163_4;6;6;1000;8000;0.256194
Structure_5_163_4;7;6;1000;7000;0.640867
Structure_6_163_4;8;6;1000;7000;0.603846
Structure_7_163_4;9;6;1000;7000;0.586111
Structure_3_164_4;5;6;1000;8000;0.339066
Structure_4_164_4;6;6;1000;8000;0.258425
Structure_5_164_4;7;6;1000;8000;0.552342
Structure_6_164_4;8;6;1000;8000;0.516646
Structure_7_164_4;9;6;1000;8000;0.485561
Structure_3_165_4;5;6;1000;11000;0.120521
Structure_4_165_4;6;6;1000;7000;0.64972
Structure_5_165_4;7;6;1000;7000;0.637162
Structure_6_165_4;8;6;1000;7000;0.605046
Structure_7_165_4;9;6;1000;7000;0.582324
Structure_3_166_4;5;6;1000;7000;0.672959
Structure_4_166_4;6;6;1000;6000;0.717626
Structure_5_166_4;7;6;1000;6000;0.680469
Structure_6_166_4;8;6;1000;6000;0.645003
Structure_7_166_4;9;6;1000;6000;0.620401
Structure_3_167_4;5;6;1000;9000;0.278221
Structure_4_167_4;6;6;1000;8000;0.574125
Structure_5_167_4;7;6;1000;5000;0.719644
Structure_6_167_4;8;6;1000;5000;0.698435
Structure_7_167_4;9;6;1000;5000;0.677446
Structure_3_168_4;5;6;1000;8000;0.340543
Structure_4_168_4;6;6;1000;8000;0.582324
Structure_5_168_4;7;6;1000;8000;0.546583
Structure_6_168_4;8;6;1000;8000;0.51057
Structure_7_168_4;9;6;1000;8000;0.473028
Structure_3_169_4;5;6;1000;5000;0.755386
Structure_4_169_4;6;6;1000;5000;0.735556
Structure_5_169_4;7;6;1000;4000;0.717876
Structure_6_169_4;8;6;1000;4000;0.680247
Structure_7_169_4;9;6;1000;4000;0.642979
Structure_3_170_4;5;6;1000;6000;0.704411
Structure_4_170_4;6;6;1000;6000;0.683684
Structure_5_170_4;7;6;1000;6000;0.662833
Structure_6_170_4;8;6;1000;5000;0.661259
Structure_7_170_4;9;6;1000;5000;0.625143
Structure_3_171_4;5;6;1000;9000;0.446951
Structure_4_171_4;6;6;1000;7000;0.599275
Structure_5_171_4;7;6;1000;7000;0.576917
Structure_6_171_4;8;6;1000;6000;0.614642
Structure_7_171_4;9;6;1000;6000;0.578178
Structure_3_172_4;5;6;1000;7000;0.618816
Structure_4_172_4;6;6;1000;7000;0.582885
Structure_5_172_4;7;6;1000;7000;0.545946
Structure_6_172_4;8;6;1000;7000;0.508074
Structure_7_172_4;9;6;1000;7000;0.506738
Structure_3_173_4;5;6;1000;7000;0.668986
Structure_4_173_4;6;6;1000;7000;0.631764
Structure_5_173_4;7;6;1000;7000;0.595067
Structure_6_173_4;8;6;1000;7000;0.557474
Structure_7_173_4;9;6;1000;7000;0.57517
Structure_3_174_4;5;6;1000;7000;0.650332
Structure_4_174_4;6;6;1000;7000;0.629378
Structure_5_174_4;7;6;1000;7000;0.605757
Structure_6_174_4;8;6;1000;6000;0.612188
Structure_7_174_4;9;6;1000;6000;0.592749
Structure_3_175_4;5;6;1000;7000;0.599309
Structure_4_175_4;6;6;1000;7000;0.662673
Structure_5_175_4;7;6;1000;7000;0.628862
Structure_6_175_4;8;6;1000;7000;0.615026
Structure_7_175_4;9;6;1000;7000;0.590411
Structure_3_176_4;5;6;1000;10000;0.257035
Structure_4_176_4;6;6;1000;10000;0.223319
Structure_5_176_4;7;6;1000;7000;0.636881
Structure_6_176_4;8;6;1000;7000;0.615046
Structure_7_176_4;9;6;1000;6000;0.630423
Structure_3_177_4;5;6;1000;10000;0.185281
Structure_4_177_4;6;6;1000;10000;0.198254
Structure_5_177_4;7;6;1000;10000;0.154562
Structure_6_177_4;8;6;1000;10000;0.085802
Structure_7_177_4;9;6;1000;10000;0.023277
Structure_3_178_4;5;6;1000;6000;0.707935
Structure_4_178_4;6;6;1000;6000;0.696948
Structure_5_178_4;7;6;1000;5000;0.694162
Structure_6_178_4;8;6;1000;5000;0.656861
Structure_7_178_4;9;6;1000;5000;0.630783
Structure_3_179_4;5;6;1000;10000;0.249374
Structure_4_179_4;6;6;1000;8000;0.605653
Structure_5_179_4;7;6;1000;8000;0.584409
Structure_6_179_4;8;6;1000;6000;0.631402
Structure_7_179_4;9;6;1000;6000;0.609016
Structure_3_180_4;5;6;1000;8000;0.323962
Structure_4_180_4;6;6;1000;8000;0.285729
Structure_5_180_4;7;6;1000;8000;0.538307
Structure_6_180_4;8;6;1000;8000;0.557054
Structure_7_180_4;9;6;1000;8000;0.521854
Structure_3_181_4;5;6;1000;8000;0.325221
Structure_4_181_4;6;6;1000;8000;0.552418
Structure_5_181_4;7;6;1000;8000;0.605261
Structure_6_181_4;8;6;1000;8000;0.5684
Structure_7_181_4;9;6;1000;8000;0.536024
Structure_3_182_4;5;6;1000;8000;0.37812
Structure_4_182_4;6;6;1000;8000;0.634037
Structure_5_182_4;7;6;1000;8000;0.598377
Structure_6_182_4;8;6;1000;8000;0.561055
Structure_7_182_4;9;6;1000;8000;0.520298
Structure_3_183_4;5;6;1000;10000;0.278067
Structure_4_183_4;6;6;1000;10000;0.221975
Structure_5_183_4;7;6;1000;6000;0.698143
Structure_6_183_4;8;6;1000;6000;0.675817
Structure_7_183_4;9;6;1000;6000;0.654196
Structure_3_184_4;5;6;1000;10000;0
Structure_4_184_4;6;6;1000;10000;0
Structure_5_184_4;7;6;1000;10000;0.43627
Structure_6_184_4;8;6;1000;10000;0.131592
Structure_7_184_4;9;6;1000;10000;0
Structure_3_185_4;5;6;1000;11000;0
Structure_4_185_4;6;6;1000;10000;0
Structure_5_185_4;7;6;1000;9000;0.015342
Structure_6_185_4;8;6;1000;9000;0.011846
Structure_7_185_4;9;6;1000;9000;0
Structure_3_186_4;5;6;1000;10000;0.462164
Structure_4_186_4;6;6;1000;10000;0.172299
Structure_5_186_4;7;6;1000;10000;0.083669
Structure_6_186_4;8;6;1000;10000;0.069647
Structure_7_186_4;9;6;1000;10000;0
Structure_3_187_4;5;6;1000;6000;0.684983
Structure_4_187_4;6;6;1000;6000;0.680037
Structure_5_187_4;7;6;1000;6000;0.671734
Structure_6_187_4;8;6;1000;6000;0.635355
Structure_7_187_4;9;6;1000;6000;0.598499
Structure_3_188_4;5;6;1000;8000;0.638343
Structure_4_188_4;6;6;1000;7000;0.666863
Structure_5_188_4;7;6;1000;7000;0.644454
Structure_6_188_4;8;6;1000;7000;0.623412
Structure_7_188_4;9;6;1000;7000;0.601802
Structure_3_189_4;5;6;1000;7000;0.703716
Structure_4_189_4;6;6;1000;7000;0.690353
Structure_5_189_4;7;6;1000;7000;0.660867
Structure_6_189_4;8;6;1000;7000;0.623895
Structure_7_189_4;9;6;1000;7000;0.586817
Structure_3_190_4;5;6;1000;9000;0.260465
Structure_4_190_4;6;6;1000;6000;0.719074
Structure_5_190_4;7;6;1000;6000;0.697457
Structure_6_190_4;8;6;1000;4000;0.711942
Structure_7_190_4;9;6;1000;4000;0.650392
Structure_3_191_4;5;6;1000;9000;0.235769
Structure_4_191_4;6;6;1000;9000;0.185823
Structure_5_191_4;7;6;1000;9000;0.125482
Structure_6_191_4;8;6;1000;6000;0.608396
Structure_7_191_4;9;6;1000;6000;0.6087
Structure_3_192_4;5;6;1000;9000;0.002986
Structure_4_192_4;6;6;1000;9000;0.12939
Structure_5_192_4;7;6;1000;9000;0.114347
Structure_6_192_4;8;6;1000;9000;0.043856
Structure_7_192_4;9;6;1000;9000;0
Structure_3_193_4;5;6;1000;7000;0.636912
Structure_4_193_4;6;6;1000;7000;0.598382
Structure_5_193_4;7;6;1000;7000;0.602587
Structure_6_193_4;8;6;1000;7000;0.584521
Structure_7_193_4;9;6;1000;7000;0.548838
Structure_3_194_4;5;6;1000;8000;0.603093
Structure_4_194_4;6;6;1000;8000;0.580887
Structure_5_194_4;7;6;1000;7000;0.612049
Structure_6_194_4;8;6;1000;6000;0.628037
Structure_7_194_4;9;6;1000;6000;0.600132
Structure_3_195_4;5;6;1000;8000;0.631627
Structure_4_195_4;6;6;1000;8000;0.596809
Structure_5_195_4;7;6;1000;8000;0.599745
Structure_6_195_4;8;6;1000;8000;0.576333
Structure_7_195_4;9;6;1000;8000;0.539303
Structure_3_196_4;5;6;1000;9000;0.240079
Structure_4_196_4;6;6;1000;9000;0.194422
Structure_5_196_4;7;6;1000;8000;0.571938
Structure_6_196_4;8;6;1000;6000;0.625839
Structure_7_196_4;9;6;1000;6000;0.611785
Structure_3_197_4;5;6;1000;9000;0.259614
Structure_4_197_4;6;6;1000;9000;0.180006
Structure_5_197_4;7;6;1000;9000;0.087518
Structure_6_197_4;8;6;1000;9000;0.025215
Structure_7_197_4;9;6;1000;9000;0
Structure_3_198_4;5;6;1000;9000;0.574296
Structure_4_198_4;6;6;1000;7000;0.659672
Structure_5_198_4;7;6;1000;6000;0.671234
Structure_6_198_4;8;6;1000;6000;0.649998
Structure_7_198_4;9;6;1000;6000;0.629939
Structure_3_199_4;5;6;1000;7000;0.664202
Structure_4_199_4;6;6;1000;7000;0.660045
Structure_5_199_4;7;6;1000;7000;0.623766
Structure_6_199_4;8;6;1000;7000;0.614737
Structure_7_199_4;9;6;1000;7000;0.578426
Structure_3_200_4;5;6;1000;8000;0.637484
Structure_4_200_4;6;6;1000;8000;0.616556
Structure_5_200_4;7;6;1000;8000;0.595603
Structure_6_200_4;8;6;1000;7000;0.625311
Structure_7_200_4;9;6;1000;6000;0.637039
Structure_3_0_5;5;7;1000;7000;0.614619
Structure_4_0_5;6;7;1000;6000;0.64954
Structure_5_0_5;7;7;1000;6000;0.623472
Structure_6_0_5;8;7;1000;6000;0.619043
Structure_7_0_5;9;7;1000;6000;0.578783
Structure_3_1_5;5;7;1000;7000;0.644712
Structure_4_1_5;6;7;1000;6000;0.677865
Structure_5_1_5;7;7;1000;6000;0.645317
Structure_6_1_5;8;7;1000;6000;0.626596
Structure_7_1_5;9;7;1000;6000;0.58622
Structure_3_2_5;5;7;1000;12000;0.211008
Structure_4_2_5;6;7;1000;10000;0.127961
Structure_5_2_5;7;7;1000;6000;0.646204
Structure_6_2_5;8;7;1000;6000;0.620425
Structure_7_2_5;9;7;1000;6000;0.596166
Structure_3_3_5;5;7;1000;6000;0.72149
Structure_4_3_5;6;7;1000;6000;0.682008
Structure_5_3_5;7;7;1000;6000;0.638204
Structure_6_3_5;8;7;1000;6000;0.597162
Structure_7_3_5;9;7;1000;6000;0.556863
Structure_3_4_5;5;7;1000;10000;0.087165
Structure_4_4_5;6;7;1000;8000;0.525316
Structure_5_4_5;7;7;1000;7000;0.570324
Structure_6_4_5;8;7;1000;7000;0.545946
Structure_7_4_5;9;7;1000;5000;0.592231
Structure_3_5_5;5;7;1000;7000;0.651156
Structure_4_5_5;6;7;1000;7000;0.610541
Structure_5_5_5;7;7;1000;7000;0.569984
Structure_6_5_5;8;7;1000;7000;0.555775
Structure_7_5_5;9;7;1000;7000;0.515799
Structure_3_6_5;5;7;1000;8000;0.602737
Structure_4_6_5;6;7;1000;6000;0.66083
Structure_5_6_5;7;7;1000;5000;0.678745
Structure_6_6_5;8;7;1000;5000;0.638479
Structure_7_6_5;9;7;1000;5000;0.598226
Structure_3_7_5;5;7;1000;8000;0.579003
Structure_4_7_5;6;7;1000;4000;0.72199
Structure_5_7_5;7;7;1000;4000;0.697489
Structure_6_7_5;8;7;1000;4000;0.673011
Structure_7_7_5;9;7;1000;4000;0.64717
Structure_3_8_5;5;7;1000;8000;0.563776
Structure_4_8_5;6;7;1000;8000;0.538721
Structure_5_8_5;7;7;1000;7000;0.613243
Structure_6_8_5;8;7;1000;7000;0.588811
Structure_7_8_5;9;7;1000;7000;0.564318
Structure_3_9_5;5;7;1000;7000;0.645009
Structure_4_9_5;6;7;1000;7000;0.638424
Structure_5_9_5;7;7;1000;7000;0.59667
Structure_6_9_5;8;7;1000;7000;0.590057
Structure_7_9_5;9;7;1000;7000;0.552421
Structure_3_10_5;5;7;1000;6000;0.680836
Structure_4_10_5;6;7;1000;6000;0.656814
Structure_5_10_5;7;7;1000;6000;0.632026
Structure_6_10_5;8;7;1000;6000;0.60733
Structure_7_10_5;9;7;1000;5000;0.597204
Structure_3_11_5;5;7;1000;8000;0.543763
Structure_4_11_5;6;7;1000;8000;0.514268
Structure_5_11_5;7;7;1000;8000;0.489897
Structure_6_11_5;8;7;1000;6000;0.608922
Structure_7_11_5;9;7;1000;6000;0.576357
Structure_3_12_5;5;7;1000;8000;0.578271
Structure_4_12_5;6;7;1000;8000;0.53965
Structure_5_12_5;7;7;1000;8000;0.501199
Structure_6_12_5;8;7;1000;8000;0.471846
Structure_7_12_5;9;7;1000;8000;0.431317
Structure_3_13_5;5;7;1000;6000;0.69059
Structure_4_13_5;6;7;1000;6000;0.666183
Structure_5_13_5;7;7;1000;6000;0.637123
Structure_6_13_5;8;7;1000;6000;0.613002
Structure_7_13_5;9;7;1000;5000;0.579369
Structure_3_14_5;5;7;1000;8000;0.593057
Structure_4_14_5;6;7;1000;8000;0.568501
Structure_5_14_5;7;7;1000;7000;0.590547
Structure_6_14_5;8;7;1000;6000;0.606523
Structure_7_14_5;9;7;1000;6000;0.58136
Structure_3_15_5;5;7;1000;7000;0.652596
Structure_4_15_5;6;7;1000;7000;0.65111
Structure_5_15_5;7;7;1000;7000;0.612902
Structure_6_15_5;8;7;1000;7000;0.572392
Structure_7_15_5;9;7;1000;7000;0.533962
Structure_3_16_5;5;7;1000;6000;0.677834
Structure_4_16_5;6;7;1000;5000;0.685608
Structure_5_16_5;7;7;1000;5000;0.660778
Structure_6_16_5;8;7;1000;5000;0.643007
Structure_7_16_5;9;7;1000;5000;0.598845
Structure_3_17_5;5;7;1000;6000;0.669425
Structure_4_17_5;6;7;1000;6000;0.644847
Structure_5_17_5;7;7;1000;5000;0.652292
Structure_6_17_5;8;7;1000;5000;0.636909
Structure_7_17_5;9;7;1000;5000;0.598395
Structure_3_18_5;5;7;1000;8000;0.60638
Structure_4_18_5;6;7;1000;5000;0.700338
Structure_5_18_5;7;7;1000;5000;0.669477
Structure_6_18_5;8;7;1000;5000;0.628946
Structure_7_18_5;9;7;1000;5000;0.588493
Structure_3_19_5;5;7;1000;8000;0.614141
Structure_4_19_5;6;7;1000;7000;0.648113
Structure_5_19_5;7;7;1000;7000;0.622508
Structure_6_19_5;8;7;1000;5000;0.652409
Structure_7_19_5;9;7;1000;4000;0.616088
Structure_3_20_5;5;7;1000;8000;0.559841
Structure_4_20_5;6;7;1000;7000;0.631269
Structure_5_20_5;7;7;1000;7000;0.59095
Structure_6_20_5;8;7;1000;7000;0.576577
Structure_7_20_5;9;7;1000;7000;0.536101
Structure_3_21_5;5;7;1000;6000;0.72617
Structure_4_21_5;6;7;1000;6000;0.686405
Structure_5_21_5;7;7;1000;6000;0.646976
Structure_6_21_5;8;7;1000;6000;0.621726
Structure_7_21_5;9;7;1000;6000;0.581366
Structure_3_22_5;5;7;1000;11000;0.139022
Structure_4_22_5;6;7;1000;6000;0.675699
Structure_5_22_5;7;7;1000;5000;0.660156
Structure_6_22_5;8;7;1000;5000;0.639902
Structure_7_22_5;9;7;1000;5000;0.599512
Structure_3_23_5;5;7;1000;8000;0.601409
Structure_4_23_5;6;7;1000;8000;0.576758
Structure_5_23_5;7;7;1000;5000;0.660002
Structure_6_23_5;8;7;1000;5000;0.635453
Structure_7_23_5;9;7;1000;5000;0.597832
Structure_3_24_5;5;7;1000;7000;0.627993
Structure_4_24_5;6;7;1000;5000;0.720594
Structure_5_24_5;7;7;1000;5000;0.687865
Structure_6_24_5;8;7;1000;5000;0.647684
Structure_7_24_5;9;7;1000;5000;0.60685
Structure_3_25_5;5;7;1000;6000;0.719574
Structure_4_25_5;6;7;1000;6000;0.690546
Structure_5_25_5;7;7;1000;6000;0.665252
Structure_6_25_5;8;7;1000;5000;0.661595
Structure_7_25_5;9;7;1000;4000;0.650757
Structure_3_26_5;5;7;1000;7000;0.64056
Structure_4_26_5;6;7;1000;7000;0.615532
Structure_5_26_5;7;7;1000;6000;0.653759
Structure_6_26_5;8;7;1000;6000;0.613092
Structure_7_26_5;9;7;1000;6000;0.583628
Structure_3_27_5;5;7;1000;8000;0.559672
Structure_4_27_5;6;7;1000;5000;0.694753
Structure_5_27_5;7;7;1000;5000;0.670327
Structure_6_27_5;8;7;1000;4000;0.647522
Structure_7_27_5;9;7;1000;4000;0.615814
Structure_3_28_5;5;7;1000;9000;0.54162
Structure_4_28_5;6;7;1000;6000;0.660675
Structure_5_28_5;7;7;1000;6000;0.636143
Structure_6_28_5;8;7;1000;6000;0.61136
Structure_7_28_5;9;7;1000;5000;0.57904
Structure_3_29_5;5;7;1000;6000;0.652072
Structure_4_29_5;6;7;1000;6000;0.678148
Structure_5_29_5;7;7;1000;6000;0.657213
Structure_6_29_5;8;7;1000;6000;0.616801
Structure_7_29_5;9;7;1000;6000;0.587668
Structure_3_30_5;5;7;1000;5000;0.720761
Structure_4_30_5;6;7;1000;5000;0.696642
Structure_5_30_5;7;7;1000;4000;0.690498
Structure_6_30_5;8;7;1000;4000;0.65091
Structure_7_30_5;9;7;1000;4000;0.609889
Structure_3_31_5;5;7;1000;7000;0.650332
Structure_4_31_5;6;7;1000;7000;0.619799
Structure_5_31_5;7;7;1000;7000;0.592866
Structure_6_31_5;8;7;1000;6000;0.629066
Structure_7_31_5;9;7;1000;4000;0.642376
Structure_3_32_5;5;7;1000;11000;0
Structure_4_32_5;6;7;1000;10000;0
Structure_5_32_5;7;7;1000;8000;0.148562
Structure_6_32_5;8;7;1000;7000;0.540536
Structure_7_32_5;9;7;1000;7000;0.500249
Structure_3_33_5;5;7;1000;8000;0.591076
Structure_4_33_5;6;7;1000;8000;0.585975
Structure_5_33_5;7;7;1000;8000;0.569736
Structure_6_33_5;8;7;1000;8000;0.534232
Structure_7_33_5;9;7;1000;8000;0.509601
Structure_3_34_5;5;7;1000;6000;0.678636
Structure_4_34_5;6;7;1000;5000;0.702846
Structure_5_34_5;7;7;1000;5000;0.662553
Structure_6_34_5;8;7;1000;5000;0.640076
Structure_7_34_5;9;7;1000;5000;0.599242
Structure_3_35_5;5;7;1000;6000;0.668374
Structure_4_35_5;6;7;1000;5000;0.713261
Structure_5_35_5;7;7;1000;5000;0.678335
Structure_6_35_5;8;7;1000;5000;0.638773
Structure_7_35_5;9;7;1000;5000;0.599629
Structure_3_36_5;5;7;1000;7000;0.686563
Structure_4_36_5;6;7;1000;7000;0.658545
Structure_5_36_5;7;7;1000;7000;0.632583
Structure_6_36_5;8;7;1000;6000;0.640744
Structure_7_36_5;9;7;1000;6000;0.615502
Structure_3_37_5;5;7;1000;8000;0.559658
Structure_4_37_5;6;7;1000;8000;0.533281
Structure_5_37_5;7;7;1000;7000;0.55768
Structure_6_37_5;8;7;1000;7000;0.517242
Structure_7_37_5;9;7;1000;7000;0.548675
Structure_3_38_5;5;7;1000;7000;0.568514
Structure_4_38_5;6;7;1000;7000;0.650943
Structure_5_38_5;7;7;1000;7000;0.610155
Structure_6_38_5;8;7;1000;7000;0.589142
Structure_7_38_5;9;7;1000;7000;0.550043
Structure_3_39_5;5;7;1000;8000;0.558166
Structure_4_39_5;6;7;1000;8000;0.534405
Structure_5_39_5;7;7;1000;7000;0.602618
Structure_6_39_5;8;7;1000;5000;0.63911
Structure_7_39_5;9;7;1000;5000;0.608625
Structure_3_40_5;5;7;1000;8000;0.233975
Structure_4_40_5;6;7;1000;7000;0.588156
Structure_5_40_5;7;7;1000;7000;0.599554
Structure_6_40_5;8;7;1000;7000;0.558586
Structure_7_40_5;9;7;1000;7000;0.55432
Structure_3_41_5;5;7;1000;8000;0.551196
Structure_4_41_5;6;7;1000;8000;0.52644
Structure_5_41_5;7;7;1000;7000;0.599717
Structure_6_41_5;8;7;1000;7000;0.575208
Structure_7_41_5;9;7;1000;5000;0.609858
Structure_3_42_5;5;7;1000;9000;0.225179
Structure_4_42_5;6;7;1000;7000;0.620895
Structure_5_42_5;7;7;1000;7000;0.583647
Structure_6_42_5;8;7;1000;7000;0.569983
Structure_7_42_5;9;7;1000;7000;0.530198
Structure_3_43_5;5;7;1000;7000;0.642644
Structure_4_43_5;6;7;1000;7000;0.615991
Structure_5_43_5;7;7;1000;6000;0.659478
Structure_6_43_5;8;7;1000;6000;0.620066
Structure_7_43_5;9;7;1000;6000;0.579107
Structure_3_44_5;5;7;1000;7000;0.641281
Structure_4_44_5;6;7;1000;5000;0.703944
Structure_5_44_5;7;7;1000;4000;0.69243
Structure_6_44_5;8;7;1000;4000;0.668502
Structure_7_44_5;9;7;1000;4000;0.643513
Structure_3_45_5;5;7;1000;7000;0.643601
Structure_4_45_5;6;7;1000;6000;0.679126
Structure_5_45_5;7;7;1000;6000;0.654475
Structure_6_45_5;8;7;1000;4000;0.65833
Structure_7_45_5;9;7;1000;4000;0.61782
Structure_3_46_5;5;7;1000;8000;0.507108
Structure_4_46_5;6;7;1000;6000;0.67188
Structure_5_46_5;7;7;1000;6000;0.640615
Structure_6_46_5;8;7;1000;6000;0.612807
Structure_7_46_5;9;7;1000;6000;0.57218
Structure_3_47_5;5;7;1000;8000;0.562483
Structure_4_47_5;6;7;1000;6000;0.651098
Structure_5_47_5;7;7;1000;6000;0.627696
Structure_6_47_5;8;7;1000;5000;0.6411
Structure_7_47_5;9;7;1000;5000;0.616282
Structure_3_48_5;5;7;1000;6000;0.666994
Structure_4_48_5;6;7;1000;6000;0.66595
Structure_5_48_5;7;7;1000;6000;0.646659
Structure_6_48_5;8;7;1000;6000;0.607678
Structure_7_48_5;9;7;1000;6000;0.567775
Structure_3_49_5;5;7;1000;8000;0.573314
Structure_4_49_5;6;7;1000;7000;0.652387
Structure_5_49_5;7;7;1000;6000;0.665603
Structure_6_49_5;8;7;1000;4000;0.673996
Structure_7_49_5;9;7;1000;4000;0.649529
Structure_3_50_5;5;7;1000;7000;0.606261
Structure_4_50_5;6;7;1000;6000;0.678857
Structure_5_50_5;7;7;1000;6000;0.655702
Structure_6_50_5;8;7;1000;6000;0.617824
Structure_7_50_5;9;7;1000;6000;0.577424
Structure_3_51_5;5;7;1000;5000;0.729047
Structure_4_51_5;6;7;1000;5000;0.703545
Structure_5_51_5;7;7;1000;5000;0.679023
Structure_6_51_5;8;7;1000;5000;0.654343
Structure_7_51_5;9;7;1000;4000;0.609962
